ym,local,bill,rsn,cnt,amt
﻿202108,58,6,6,1,9000
﻿202108,59,1,1,1,100000
﻿202108,62,3,1,2,10000
﻿202108,63,1,1,10,32000
﻿202108,65,6,1,1,2000
﻿202108,66,1,1,3,260000
﻿202108,6F,7,1,3,66000
﻿202108,6F,7,2,5,121000
﻿202108,6G,3,2,2,6000
﻿202108,6G,4,4,44,44000
﻿202108,74,1,2,1,5000
﻿202108,74,2,2,2,6000
﻿202108,74,7,1,39,887000
﻿202108,83,4,4,2,1000
﻿202108,83,7,1,2,90000
﻿202108,83,7,2,79,2880000
﻿202108,91,7,2,2,11000
﻿202109,1,1,2,2,62000
﻿202109,1,1,4,1,50000
﻿202109,1,1,6,2,55000
﻿202109,1,2,1,2,160000
﻿202109,1,2,2,12,709000
﻿202109,1,2,5,1,33000
﻿202109,1,2,6,2,132000
﻿202109,1,3,1,8,38000
﻿202109,1,3,2,3,15000
﻿202109,1,3,4,2,10000
﻿202109,1,3,6,6,26000
﻿202109,1,4,4,52,96000
﻿202109,1,4,6,7,6000
﻿202109,1,6,1,142,86800000
﻿202109,1,6,6,51,57600000
﻿202109,1,7,1,20,953000
﻿202109,1,7,2,464,17500000
﻿202109,1,7,4,6,182000
﻿202109,1,7,6,14,593000
﻿202109,6,1,1,1,5000
﻿202109,6,1,2,6,94000
﻿202109,6,2,1,2,12000
﻿202109,6,2,2,3,256000
﻿202109,6,3,1,2,10000
﻿202109,6,3,2,1,3000
﻿202109,6,3,6,2,6000
﻿202109,6,4,4,5,4000
﻿202109,6,4,6,13,4000
﻿202109,6,6,1,2,1640000
﻿202109,6,6,2,2,1000000
﻿202109,6,7,2,12,1660000
﻿202109,6,7,6,6,43000
﻿202109,11,1,6,1,35000
﻿202109,11,2,6,4,100000
﻿202109,11,7,1,3,61000
﻿202109,11,7,2,4,61000
﻿202109,12,4,4,4,13000
﻿202109,13,4,6,1,1000
﻿202109,13,7,1,2,212000
﻿202109,13,7,2,2,54000
﻿202109,14,4,4,2,2000
﻿202109,14,6,6,1,317000
﻿202109,17,3,2,1,5000
﻿202109,18,1,4,1,10000
﻿202109,18,1,6,1,18000
﻿202109,18,4,6,1,1000
﻿202109,22,2,4,1,6000
﻿202109,30,6,6,1,709000
﻿202109,30,7,1,14,987000
﻿202109,30,7,2,17,1240000
﻿202109,38,1,2,9,278000
﻿202109,38,6,1,2,646000
﻿202109,38,7,1,1,14000
﻿202109,38,7,4,1,544000
﻿202109,39,6,1,1,8000
﻿202109,39,6,6,1,1480000
﻿202109,3K,7,2,1,72000
﻿202109,3R,6,1,1,414000
﻿202109,40,1,2,2,41000
﻿202109,41,4,4,1,1000
﻿202109,41,6,2,1,404000
﻿202109,43,2,4,1,115000
﻿202109,47,1,6,2,166000
﻿202109,47,2,2,4,114000
﻿202109,47,3,1,3,11000
﻿202109,47,3,2,10,30000
﻿202109,47,4,4,1,50000
﻿202109,47,4,6,1,1000
﻿202109,47,6,2,1,3000
﻿202109,47,7,2,26,787000
﻿202109,47,7,4,1,24000
﻿202109,47,7,6,8,95000
﻿202109,4A,4,6,1,1000
﻿202109,4A,7,4,6,200000
﻿202109,4B,1,2,3,118000
﻿202109,4B,2,1,2,60000
﻿202109,4B,2,2,3,56000
﻿202109,4B,2,6,1,7000
﻿202109,4D,3,1,1,4000
﻿202109,4F,7,1,2,55000
﻿202109,4F,7,2,44,1090000
﻿202109,4G,6,1,1,8000
﻿202109,4G,6,6,1,730000
﻿202109,4K,4,4,1,1000
﻿202109,4L,4,6,1,1000
﻿202109,4L,6,6,1,708000
﻿202109,4M,7,2,2,273000
﻿202109,4M,7,6,2,300000
﻿202109,4N,3,6,3,9000
﻿202109,4P,4,4,1,10000
﻿202109,4P,4,6,1,1000
﻿202109,4S,1,2,2,130000
﻿202109,4S,2,2,1,42000
﻿202109,4Y,1,2,1,250000
﻿202109,4Y,2,2,3,1600000
﻿202109,4Y,7,1,1,300000
﻿202109,4Y,7,2,11,1130000
﻿202109,51,7,1,1,85000
﻿202109,51,7,2,24,521000
﻿202109,56,1,6,1,4000
﻿202109,56,3,2,1,5000
﻿202109,56,7,4,1,21000
﻿202109,57,6,1,2,2570000
﻿202109,57,7,1,12,116000
﻿202109,57,7,2,2,30000
﻿202109,58,6,1,1,212000
﻿202109,59,1,1,1,50000
﻿202109,59,2,1,1,88000
﻿202109,5C,4,6,1,1000
﻿202109,5Y,4,4,2,170000
﻿202109,62,3,2,17,83000
﻿202109,62,3,6,2,10000
﻿202109,62,6,1,1,707000
﻿202109,63,1,2,8,26000
﻿202109,63,3,2,1,2000
﻿202109,66,1,1,1,45000
﻿202109,66,1,2,19,910000
﻿202109,66,4,4,7,5000
﻿202109,6F,6,1,1,5000
﻿202109,6F,7,2,4,106000
﻿202109,6G,3,2,3,9000
﻿202109,6N,1,1,1,50000
﻿202109,6N,2,1,1,20000
﻿202109,74,1,4,1,90000
﻿202109,74,2,2,1,4000
﻿202109,74,4,4,16,2000
﻿202109,74,6,6,1,504000
﻿202109,74,7,2,1,100000
﻿202109,74,7,6,59,1520000
﻿202109,7P,6,1,1,198000
﻿202109,83,3,2,3,14000
﻿202109,83,3,4,1,5000
﻿202109,83,7,2,89,4780000
﻿202109,91,7,2,6,54000
﻿202110,1,1,1,1,7000
﻿202110,1,1,2,9,420000
﻿202110,1,1,4,1,15000
﻿202110,1,1,6,1,21000
﻿202110,1,2,1,4,174000
﻿202110,1,2,2,40,2070000
﻿202110,1,2,6,4,94000
﻿202110,1,3,1,1,5000
﻿202110,1,3,2,2,8000
﻿202110,1,3,6,1,5000
﻿202110,1,4,4,52,511000
﻿202110,1,4,5,3,800000
﻿202110,1,4,6,4,11000
﻿202110,1,6,1,98,71800000
﻿202110,1,6,4,2,1000
﻿202110,1,6,6,43,27000000
﻿202110,1,7,2,81,2980000
﻿202110,1,7,4,9,1120000
﻿202110,1,7,6,8,385000
﻿202110,6,1,2,4,25000
﻿202110,6,2,2,4,171000
﻿202110,6,3,2,1,5000
﻿202110,6,6,2,3,3000000
﻿202110,6,7,1,29,838000
﻿202110,11,1,1,1,30000
﻿202110,11,3,6,1,3000
﻿202110,11,6,1,1,1510000
﻿202110,11,7,2,8,157000
﻿202110,12,4,4,1,10000
﻿202110,13,1,1,1,100000
﻿202110,13,4,6,5,1000
﻿202110,13,6,6,1,242000
﻿202110,13,7,2,6,282000
﻿202110,14,6,2,1,972000
﻿202110,14,6,6,1,604000
﻿202110,16,2,2,1,60000
﻿202110,16,4,4,6,1000
﻿202110,16,4,6,1,1000
﻿202110,16,6,6,1,1050000
﻿202110,17,3,1,3,9000
﻿202110,17,3,2,1,5000
﻿202110,19,6,6,1,777000
﻿202110,19,7,1,1,30000
﻿202110,21,4,6,1,1000
﻿202110,22,6,6,1,394000
﻿202110,2K,4,4,1,1000
﻿202110,30,7,2,29,1380000
﻿202110,38,1,2,1,38000
﻿202110,39,6,6,1,1360000
﻿202110,3E,6,1,1,495000
﻿202110,3E,7,1,1,40000
﻿202110,3H,6,6,1,1610000
﻿202110,47,1,1,1,20000
﻿202110,47,1,6,2,170000
﻿202110,47,2,2,1,18000
﻿202110,47,2,6,5,426000
﻿202110,47,3,2,6,18000
﻿202110,47,6,1,1,16000
﻿202110,47,6,6,1,453000
﻿202110,47,7,1,11,110000
﻿202110,47,7,2,28,309000
﻿202110,47,7,6,5,40000
﻿202110,4A,4,4,1,1000
﻿202110,4A,6,6,1,494000
﻿202110,4B,1,2,5,135000
﻿202110,4B,2,2,6,220000
﻿202110,4B,2,6,1,5000
﻿202110,4F,7,2,5,102000
﻿202110,4G,6,1,1,7000
﻿202110,4H,6,2,1,2120000
﻿202110,4J,4,4,7,1000
﻿202110,4K,6,6,1,20000
﻿202110,4L,6,6,1,708000
﻿202110,4N,4,4,10,1000
﻿202110,4R,1,6,1,5000
﻿202110,4S,1,2,1,34000
﻿202110,4S,2,2,1,41000
﻿202110,4U,6,6,1,718000
﻿202110,4Y,2,2,3,550000
﻿202110,4Y,2,4,1,3000
﻿202110,4Y,7,2,3,430000
﻿202110,4Y,7,4,1,4000
﻿202110,56,6,6,1,1010000
﻿202110,57,4,4,8,2000
﻿202110,57,4,6,2,2000
﻿202110,57,6,1,1,17000
﻿202110,57,7,1,1,117000
﻿202110,57,7,2,21,353000
﻿202110,59,2,2,1,43000
﻿202110,62,6,1,1,505000
﻿202110,63,1,6,1,5000
﻿202110,63,3,2,1,3000
﻿202110,67,1,1,1,150000
﻿202110,67,1,2,3,208000
﻿202110,74,4,4,8,1000
﻿202110,76,6,6,1,648000
﻿202110,83,3,6,2,10000
﻿202111,1,1,1,3,13000000
﻿202111,1,1,2,1,50000
﻿202111,1,1,4,1,3000
﻿202111,1,1,6,3,107000
﻿202111,1,2,2,29,1590000
﻿202111,1,2,5,1,50000
﻿202111,1,2,6,2,37000
﻿202111,1,3,1,4,4000
﻿202111,1,3,6,2,10000
﻿202111,1,4,4,81,203000
﻿202111,1,4,6,7,2000
﻿202111,1,6,1,180,116000000
﻿202111,1,6,2,6,3280000
﻿202111,1,6,6,55,28100000
﻿202111,1,7,1,14,637000
﻿202111,1,7,2,53,2130000
﻿202111,1,7,4,2,356000
﻿202111,1,7,6,9,548000
﻿202111,6,1,1,2,66000
﻿202111,6,1,2,18,529000
﻿202111,6,1,6,1,10000
﻿202111,6,2,1,3,102000
﻿202111,6,2,2,14,283000
﻿202111,6,3,2,8,40000
﻿202111,6,4,4,11,1000
﻿202111,6,4,6,5,5000
﻿202111,6,6,1,1,3000
﻿202111,6,6,2,1,696000
﻿202111,6,7,1,19,439000
﻿202111,6,7,2,4,68000
﻿202111,6,7,4,1,153000
﻿202111,11,1,1,3,2000
﻿202111,11,2,2,1,145000
﻿202111,11,6,6,1,768000
﻿202111,11,7,2,4,65000
﻿202111,11,7,4,1,7000
﻿202111,12,2,6,1,25000
﻿202111,12,3,6,1,1000
﻿202111,12,4,4,5,1000
﻿202111,12,4,6,12,12000
﻿202111,13,1,6,1,4000
﻿202111,14,2,4,1,4000
﻿202111,14,6,1,1,1010000
﻿202111,14,6,6,1,968000
﻿202111,15,3,6,1,5000
﻿202111,17,3,2,1,5000
﻿202111,17,7,1,24,2040000
﻿202111,17,7,2,70,4530000
﻿202111,18,1,5,1,74000
﻿202111,22,4,4,2,2000
﻿202111,22,6,1,1,9000
﻿202111,22,6,6,1,806000
﻿202111,29,7,1,5,98000
﻿202111,29,7,2,35,1350000
﻿202111,2D,2,1,1,6000
﻿202111,2K,4,4,2,2000
﻿202111,30,7,2,62,3920000
﻿202111,38,1,2,3,105000
﻿202111,38,1,6,1,5000
﻿202111,38,6,1,1,10000
﻿202111,38,7,1,3,36000
﻿202111,38,7,2,5,75000
﻿202111,39,6,6,1,323000
﻿202111,3H,2,2,1,17000
﻿202111,3K,6,1,1,494000
﻿202111,3R,6,1,1,247000
﻿202111,47,1,1,2,78000
﻿202111,47,1,2,2,77000
﻿202111,47,2,1,1,55000
﻿202111,47,2,2,2,170000
﻿202111,47,3,1,6,20000
﻿202111,47,3,2,9,27000
﻿202111,47,6,1,1,8000
﻿202111,47,7,1,4,150000
﻿202111,47,7,2,9,133000
﻿202111,47,7,4,1,16000
﻿202111,47,7,6,23,229000
﻿202111,4A,2,2,1,14000
﻿202111,4A,7,1,2,177000
﻿202111,4B,1,2,5,160000
﻿202111,4B,2,2,7,218000
﻿202111,4D,3,1,2,6000
﻿202111,4F,6,1,1,1510000
﻿202111,4F,6,6,1,1150000
﻿202111,4F,7,2,25,1170000
﻿202111,4G,1,6,1,9000
﻿202111,4G,6,6,1,4000
﻿202111,4L,4,4,1,1000
﻿202111,4M,4,4,1,1000
﻿202111,4S,4,6,9,1000
﻿202111,4V,7,1,1,70000
﻿202111,50,6,1,1,4000
﻿202111,51,7,1,21,880000
﻿202111,51,7,2,2,55000
﻿202111,51,7,6,13,699000
﻿202111,52,6,6,1,6410000
﻿202111,56,3,2,2,10000
﻿202111,56,6,1,2,1080000
﻿202111,57,6,1,5,4160000
﻿202111,57,6,2,1,566000
﻿202111,57,7,1,107,5930000
﻿202111,57,7,2,47,2080000
﻿202111,57,7,6,12,67000
﻿202111,58,6,6,1,909000
﻿202111,59,1,2,2,9000
﻿202111,59,2,2,3,50000
﻿202111,5L,4,6,1,1000
﻿202111,5X,4,4,3,3000
﻿202111,62,3,2,4,20000
﻿202111,62,6,1,1,202000
﻿202111,63,1,1,1,37000
﻿202111,63,1,2,9,142000
﻿202111,63,1,6,1,2000
﻿202111,63,2,2,7,184000
﻿202111,63,3,2,1,1000
﻿202111,63,6,1,1,1400000
﻿202111,63,7,4,5,150000
﻿202111,65,6,1,1,242000
﻿202111,65,7,1,1,226000
﻿202111,66,1,2,1,12000
﻿202111,67,1,2,2,250000
﻿202111,6D,6,1,1,233000
﻿202111,6G,2,4,1,1000000
﻿202111,74,1,4,1,10000
﻿202111,74,4,4,5,1000
﻿202111,74,7,1,13,388000
﻿202111,74,7,2,2,50000
﻿202111,75,6,6,1,170000
﻿202111,76,1,6,1,4000
﻿202111,7A,6,2,1,648000
﻿202111,7A,6,6,2,1020000
﻿202111,7E,6,6,1,323000
﻿202111,83,1,6,2,25000
﻿202111,83,7,6,13,476000
﻿202112,1,1,2,1,5000
﻿202112,1,1,5,1,50000
﻿202112,1,1,6,1,23000
﻿202112,1,2,1,2,59000
﻿202112,1,2,2,31,1360000
﻿202112,1,2,4,1,41000
﻿202112,1,2,6,2,70000
﻿202112,1,3,2,2,10000
﻿202112,1,3,6,1,3000
﻿202112,1,4,4,52,620000
﻿202112,1,4,6,13,34000
﻿202112,1,6,1,40,18000000
﻿202112,1,6,6,16,19600000
﻿202112,1,7,1,13,450000
﻿202112,1,7,2,75,3590000
﻿202112,1,7,4,1,60000
﻿202112,6,1,1,1,20000
﻿202112,6,1,2,18,563000
﻿202112,6,1,6,2,31000
﻿202112,6,2,1,1,20000
﻿202112,6,2,2,12,515000
﻿202112,6,3,2,6,30000
﻿202112,6,4,6,4,1000
﻿202112,6,6,1,1,15000
﻿202112,6,7,1,13,378000
﻿202112,6,7,2,76,1730000
﻿202112,6,7,4,1,154000
﻿202112,6,7,6,6,54000
﻿202112,11,1,2,7,15000
﻿202112,11,1,6,8,36000
﻿202112,11,3,1,4,20000
﻿202112,11,3,6,1,2000
﻿202112,11,7,2,2,39000
﻿202112,11,7,4,1,29000
﻿202112,12,4,4,6,201000
﻿202112,13,4,4,26,3000
﻿202112,14,3,2,2,6000
﻿202112,14,3,6,6,18000
﻿202112,14,4,4,5,50000
﻿202112,14,7,6,121,4300000
﻿202112,15,4,4,150,150000
﻿202112,17,3,2,9,45000
﻿202112,19,2,1,1,76000
﻿202112,21,1,1,1,25000
﻿202112,22,6,1,1,162000
﻿202112,29,7,2,33,1620000
﻿202112,2K,4,4,1,10000
﻿202112,30,6,6,1,9000
﻿202112,30,7,2,12,2100000
﻿202112,38,1,2,3,95000
﻿202112,38,6,1,1,11000
﻿202112,38,7,2,3,80000
﻿202112,42,1,4,1,8000
﻿202112,47,2,2,4,433000
﻿202112,47,3,1,3,9000
﻿202112,47,3,2,4,12000
﻿202112,47,4,6,1,10000
﻿202112,47,6,2,1,3000
﻿202112,47,7,2,4,140000
﻿202112,47,7,6,24,240000
﻿202112,48,3,6,1,5000
﻿202112,4A,2,6,2,81000
﻿202112,4B,2,2,4,145000
﻿202112,4C,4,4,1,1000
﻿202112,4G,6,1,1,8000
﻿202112,4J,4,4,7,7000
﻿202112,4K,4,4,2,2000
﻿202112,4S,2,4,1,15000
﻿202112,4S,3,2,1,2000
﻿202112,4S,3,6,1,44000
﻿202112,51,7,2,8,394000
﻿202112,51,7,6,12,370000
﻿202112,57,6,1,2,10000
﻿202112,57,7,2,160,7710000
﻿202112,57,7,6,1,15000
﻿202112,59,1,2,3,57000
﻿202112,62,4,4,1,1000
﻿202112,62,7,6,4,81000
﻿202112,63,2,2,11,257000
﻿202112,66,1,2,1,13000
﻿202112,67,1,2,2,165000
﻿202112,6F,6,1,1,5000
﻿202112,6N,1,6,2,189000
﻿202112,6N,2,1,1,33000
﻿202112,6N,3,5,1,5000
﻿202112,74,2,6,1,15000
﻿202112,74,7,1,1,25000
﻿202112,74,7,2,36,1960000
﻿202112,7A,1,1,3,9000
﻿202112,7A,4,6,12,12000
﻿202112,83,3,4,1,5000
﻿202112,93,4,4,1,10000
﻿202201,1,1,2,2,20000000
﻿202201,1,2,1,1,30000
﻿202201,1,2,2,24,1560000
﻿202201,1,2,6,3,242000
﻿202201,1,3,1,7,21000
﻿202201,1,3,2,1,1000
﻿202201,1,3,6,2,2000
﻿202201,1,4,4,124,81000
﻿202201,1,4,6,5,1000
﻿202201,1,6,1,26,3900000
﻿202201,1,6,6,16,222000
﻿202201,1,7,1,3,20000
﻿202201,1,7,2,69,2210000
﻿202201,6,1,1,3,192000
﻿202201,6,1,2,16,448000
﻿202201,6,1,6,3,80000
﻿202201,6,2,2,10,436000
﻿202201,6,2,4,1,50000
﻿202201,6,3,2,1,5000
﻿202201,6,4,4,8,16000
﻿202201,6,4,6,1,1000
﻿202201,6,6,2,1,20000
﻿202201,6,7,2,33,999000
﻿202201,6,7,4,3,47000
﻿202201,11,1,6,6,21000
﻿202201,11,7,1,13,333000
﻿202201,11,7,2,12,225000
﻿202201,12,4,4,3,2000
﻿202201,14,4,4,2,2000
﻿202201,14,4,6,3,2000
﻿202201,14,7,6,98,2820000
﻿202201,16,6,6,1,1000
﻿202201,17,3,2,1,5000
﻿202201,18,4,4,2,2000
﻿202201,19,2,2,2,55000
﻿202201,29,7,2,26,999000
﻿202201,38,1,2,3,120000
﻿202201,38,7,2,5,65000
﻿202201,3E,4,4,1,1000
﻿202201,47,1,1,2,69000
﻿202201,47,1,6,2,48000
﻿202201,47,3,1,4,20000
﻿202201,47,3,2,6,18000
﻿202201,47,3,6,2,8000
﻿202201,47,6,1,1,16000
﻿202201,48,4,4,3,3000
﻿202201,4A,1,2,3,55000
﻿202201,4A,2,2,2,14000
﻿202201,4A,7,1,7,537000
﻿202201,4A,7,2,25,2170000
﻿202201,4B,2,2,1,30000
﻿202201,4B,2,6,1,30000
﻿202201,4G,3,1,10,50000
﻿202201,4G,6,1,1,7000
﻿202201,4J,7,4,3,18000
﻿202201,4K,6,6,1,20000
﻿202201,4K,7,1,1,15000
﻿202201,4N,4,4,121,49000
﻿202201,51,7,2,12,376000
﻿202201,56,7,1,5,500000
﻿202201,56,7,2,22,3800000
﻿202201,56,7,4,1,300000
﻿202201,57,6,1,1,17000
﻿202201,57,7,2,76,4130000
﻿202201,63,2,2,1,30000
﻿202201,63,4,4,33,32000
﻿202201,66,1,6,1,100000
﻿202201,67,1,2,1,47000
﻿202201,74,4,6,1,1000
﻿202201,74,7,1,37,1220000
﻿202201,74,7,2,40,2360000
﻿202201,7A,1,1,1,1000
﻿202201,83,4,4,4,4000
﻿202202,1,1,6,1,2000
﻿202202,1,2,1,1,38000
﻿202202,1,2,2,10,552000
﻿202202,1,2,4,2,140000
﻿202202,1,3,1,1,3000
﻿202202,1,3,4,1,3000
﻿202202,1,4,4,21,22000
﻿202202,1,4,6,548,383000
﻿202202,1,6,1,33,16300000
﻿202202,1,6,2,2,13000
﻿202202,1,6,6,20,639000
﻿202202,1,7,1,34,582000
﻿202202,1,7,2,56,1410000
﻿202202,1,7,4,1,261000
﻿202202,1,7,6,1,232000
﻿202202,6,1,2,16,1110000
﻿202202,6,1,6,2,57000
﻿202202,6,2,2,5,119000
﻿202202,6,3,2,2,10000
﻿202202,6,3,4,1,2000
﻿202202,6,4,4,5,24000
﻿202202,6,6,6,1,3000
﻿202202,6,7,1,7,182000
﻿202202,6,7,2,41,1130000
﻿202202,11,1,6,5,11000
﻿202202,11,4,4,2,2000
﻿202202,11,4,6,10,1000
﻿202202,11,7,1,1,20000
﻿202202,11,7,2,45,1320000
﻿202202,12,3,1,3,9000
﻿202202,14,6,6,1,105000
﻿202202,14,7,6,69,2310000
﻿202202,16,6,6,1,1000
﻿202202,17,1,4,1,7000
﻿202202,17,7,1,1,354000
﻿202202,17,7,2,5,105000
﻿202202,18,7,1,5,263000
﻿202202,19,2,2,2,89000
﻿202202,20,1,1,1,18000
﻿202202,22,6,6,1,2000
﻿202202,24,3,4,4,20000
﻿202202,29,7,2,4,136000
﻿202202,29,7,4,1,30000
﻿202202,38,6,1,1,10000
﻿202202,38,7,2,1,30000
﻿202202,3D,7,1,3,220000
﻿202202,3E,7,1,1,50000
﻿202202,42,7,1,32,1040000
﻿202202,42,7,2,36,1690000
﻿202202,43,4,4,1,1000
﻿202202,47,1,6,7,166000
﻿202202,47,2,6,8,79000
﻿202202,47,3,1,8,40000
﻿202202,47,3,2,6,24000
﻿202202,47,3,4,1,3000
﻿202202,47,4,4,2,1000
﻿202202,47,6,1,1,8000
﻿202202,4A,1,2,3,35000
﻿202202,4A,1,5,1,43000
﻿202202,4A,2,2,2,27000
﻿202202,4A,7,1,5,200000
﻿202202,4A,7,2,60,6450000
﻿202202,4C,7,1,2,1000000
﻿202202,4F,3,1,2,10000
﻿202202,4F,7,4,4,20000
﻿202202,4F,7,6,22,722000
﻿202202,4G,6,6,1,4000
﻿202202,4J,7,1,12,168000
﻿202202,4J,7,2,117,1800000
﻿202202,4J,7,4,4,40000
﻿202202,50,6,1,1,4000
﻿202202,56,6,1,1,77000
﻿202202,56,7,2,34,4810000
﻿202202,57,2,2,1,250000
﻿202202,57,6,1,2,38000
﻿202202,57,7,2,91,4500000
﻿202202,58,1,2,3,16000
﻿202202,58,1,4,1,20000
﻿202202,58,6,6,1,113000
﻿202202,59,1,6,1,3000
﻿202202,5J,2,1,1,49000
﻿202202,5R,4,4,4,4000
﻿202202,62,3,2,1,5000
﻿202202,62,3,6,1,6000
﻿202202,63,1,2,5,149000
﻿202202,63,1,6,1,21000
﻿202202,6N,1,1,1,40000
﻿202202,74,7,2,82,3600000
﻿202202,74,7,4,4,252000
﻿202202,7A,1,2,2,4000
﻿202202,7A,7,4,1,120000
﻿202202,7P,7,1,20,401000
﻿202203,1,1,6,1,28000
﻿202203,1,2,1,3,141000
﻿202203,1,2,2,11,367000
﻿202203,1,3,2,5,12000
﻿202203,1,3,6,2,1000
﻿202203,1,4,4,53,57000
﻿202203,1,4,6,14,8000
﻿202203,1,6,1,86,38000000
﻿202203,1,6,2,1,706000
﻿202203,1,6,6,33,13100000
﻿202203,1,7,1,42,1710000
﻿202203,1,7,2,52,1140000
﻿202203,1,7,4,6,140000
﻿202203,6,1,1,1,35000
﻿202203,6,1,2,10,449000
﻿202203,6,2,2,1,25000
﻿202203,6,3,1,1,3000
﻿202203,6,3,2,3,8000
﻿202203,6,3,6,4,20000
﻿202203,6,4,4,4,3000
﻿202203,6,4,6,2,363000
﻿202203,6,6,1,2,546000
﻿202203,6,6,2,2,1170000
﻿202203,6,7,1,17,530000
﻿202203,6,7,2,3,189000
﻿202203,6,7,6,7,419000
﻿202203,11,1,6,3,7000
﻿202203,11,2,1,1,90000
﻿202203,11,3,2,1,2000
﻿202203,11,4,4,6,6000
﻿202203,11,6,1,1,494000
﻿202203,11,7,1,3,326000
﻿202203,11,7,2,42,965000
﻿202203,12,1,4,1,10000
﻿202203,13,4,4,1,1000
﻿202203,13,7,6,1,4000
﻿202203,15,6,1,1,2420000
﻿202203,17,7,2,12,101000
﻿202203,19,2,2,1,20000
﻿202203,19,6,6,1,786000
﻿202203,20,4,6,1,1000
﻿202203,21,4,4,1,1000
﻿202203,21,6,6,1,494000
﻿202203,29,7,4,1,100000
﻿202203,2J,2,6,2,150000
﻿202203,30,6,6,1,9000
﻿202203,38,4,4,6,1000
﻿202203,38,6,1,2,688000
﻿202203,39,7,4,1,12000
﻿202203,3A,4,4,1,70000
﻿202203,3E,6,6,1,3430000
﻿202203,3N,6,6,1,605000
﻿202203,3R,6,1,1,692000
﻿202203,42,7,2,3,281000
﻿202203,42,7,6,78,2730000
﻿202203,47,1,1,1,20000
﻿202203,47,1,6,3,57000
﻿202203,47,2,6,2,20000
﻿202203,47,3,2,8,40000
﻿202203,47,3,4,1,3000
﻿202203,47,6,1,1,798000
﻿202203,47,6,2,1,3000
﻿202203,48,1,6,1,7000
﻿202203,4A,1,5,1,30000
﻿202203,4A,2,1,2,77000
﻿202203,4A,2,2,3,60000
﻿202203,4A,4,4,5,5000
﻿202203,4A,7,1,1,37000
﻿202203,4A,7,2,132,5810000
﻿202203,4A,7,6,9,233000
﻿202203,4F,3,1,1,5000
﻿202203,4G,6,1,1,8000
﻿202203,4J,1,6,1,3000
﻿202203,4J,7,2,87,1930000
﻿202203,50,6,1,2,8000
﻿202203,51,6,1,1,242000
﻿202203,56,4,4,1,40000
﻿202203,56,7,2,4,400000
﻿202203,57,6,1,2,519000
﻿202203,58,1,2,1,7000
﻿202203,59,1,1,1,3000
﻿202203,5A,4,4,1,1000
﻿202203,5H,4,4,1,1000
﻿202203,5H,6,2,1,243000
﻿202203,62,4,4,6,1000
﻿202203,62,6,1,2,1130000
﻿202203,62,6,2,1,566000
﻿202203,63,1,6,1,3000
﻿202203,63,2,2,1,46000
﻿202203,63,6,1,1,505000
﻿202203,66,1,1,2,223000
﻿202203,66,1,6,1,30000
﻿202203,66,7,6,1,61000
﻿202203,6F,6,1,1,5000
﻿202203,6N,1,1,1,30000
﻿202203,6N,2,1,1,30000
﻿202203,74,4,4,1,1000
﻿202203,74,6,1,2,510000
﻿202203,74,7,2,49,3090000
﻿202203,75,6,6,2,2570000
﻿202203,7A,1,2,2,5000
﻿202203,7A,7,1,10,180000
﻿202203,7A,7,2,17,1800000
﻿202203,7A,7,4,1,89000
﻿202203,7P,7,1,3,449000
﻿202203,83,4,4,7,7000
﻿202203,91,1,6,1,10000
﻿202203,91,3,2,5,5000
﻿202204,1,1,1,1,30000
﻿202204,1,2,2,6,670000
﻿202204,1,2,6,6,458000
﻿202204,1,3,1,1,3000
﻿202204,1,3,6,1,6000
﻿202204,1,4,4,135,162000
﻿202204,1,4,5,2,11000
﻿202204,1,4,6,6,4000
﻿202204,1,6,1,103,100000000
﻿202204,1,6,6,34,25100000
﻿202204,1,7,1,1,8000
﻿202204,1,7,2,20,542000
﻿202204,1,7,4,2,80000
﻿202204,6,1,2,5,196000
﻿202204,6,1,6,1,3000
﻿202204,6,2,2,2,355000
﻿202204,6,3,2,2,6000
﻿202204,6,3,4,1,5000
﻿202204,6,4,4,3,3000
﻿202204,6,6,2,5,2800000
﻿202204,6,7,2,3,265000
﻿202204,6,7,6,4,286000
﻿202204,11,2,1,1,100000
﻿202204,11,2,2,23,3490000
﻿202204,11,4,4,10,10000
﻿202204,11,6,6,1,637000
﻿202204,11,7,2,182,4980000
﻿202204,12,3,2,3,3000
﻿202204,12,7,4,1,3000
﻿202204,14,6,1,1,606000
﻿202204,17,6,6,1,20000
﻿202204,17,7,2,18,368000
﻿202204,18,6,1,1,12000
﻿202204,21,6,6,1,464000
﻿202204,30,4,4,3,3000
﻿202204,38,6,1,1,323000
﻿202204,38,6,2,1,1000000
﻿202204,3H,6,1,2,1870000
﻿202204,3R,2,6,1,80000
﻿202204,42,7,6,47,1280000
﻿202204,43,6,6,1,567000
﻿202204,47,1,6,2,20000
﻿202204,47,3,6,2,6000
﻿202204,47,6,1,2,1480000
﻿202204,47,7,1,1,5000
﻿202204,49,6,1,1,436000
﻿202204,49,7,1,4,65000
﻿202204,4A,2,2,4,170000
﻿202204,4A,2,6,1,30000
﻿202204,4A,6,1,1,646000
﻿202204,4A,7,1,18,734000
﻿202204,4A,7,2,76,3810000
﻿202204,4A,7,6,3,73000
﻿202204,4F,6,6,1,1640000
﻿202204,4G,6,1,1,7000
﻿202204,4J,7,2,62,1480000
﻿202204,4N,4,6,1,1000
